mse,p_norm,l2_norm
0.0038887286,1.724638,0.36648932
0.0038859197,1.7246482,0.36635694
0.0038812552,1.7246444,0.366137
0.0038789958,1.7246475,0.36603037
0.003878246,1.7246481,0.36599502
0.0038749215,1.7246494,0.3658381
0.0038702975,1.7246481,0.3656198
0.0038674257,1.7246497,0.36548412
0.0038684946,1.7246466,0.3655346
0.0038597104,1.7246431,0.3651194
0.003851796,1.7246369,0.36474484
0.0038528726,1.7246187,0.36479577
0.0038505641,1.7245862,0.3646865
0.0038423198,1.7245469,0.3642959
0.0038346096,1.724514,0.3639302
0.0038406977,1.7244773,0.36421898
0.0038402681,1.7244402,0.36419863
0.0038300764,1.7244086,0.36371502
0.003826879,1.7243807,0.36356318
0.0038327167,1.7243509,0.36384034
0.0038263132,1.7243154,0.3635363
0.0038148565,1.7242775,0.36299163
0.00381241,1.724234,0.36287522
0.00381542,1.7241826,0.36301845
0.003811196,1.7241312,0.36281744
0.0038003046,1.7240806,0.36229864
0.0037999055,1.7240258,0.36227962
0.003804472,1.7239783,0.36249724
0.0037978943,1.7239277,0.36218375
0.0037891995,1.7238773,0.36176893
0.003788841,1.7238247,0.3617518
0.003792628,1.7237673,0.36193255
0.0037862496,1.7237091,0.3616281
0.0037762953,1.7236538,0.36115238
0.003776188,1.7235885,0.36114725
0.0037818807,1.7235295,0.36141938
0.0037754434,1.7234662,0.36111167
0.0037652438,1.7234006,0.36062354
0.0037676124,1.7233375,0.36073697
0.0037696143,1.723282,0.36083275
0.003761661,1.7232301,0.36045194
0.0037523943,1.7231823,0.36000767
0.0037523767,1.7231288,0.3600068
0.00374907,1.7230729,0.35984817
0.003745457,1.7230214,0.3596747
0.003741679,1.722969,0.3594933
0.0037405074,1.7229222,0.359437
0.003741492,1.7228808,0.35948431
0.0037388408,1.7228386,0.3593569
0.0037315674,1.7228012,0.35900718
0.0037288642,1.7227643,0.35887715
0.0037300042,1.7227273,0.358932
0.003724883,1.7226833,0.3586855
0.0037146052,1.722641,0.35819033
0.0037094434,1.7225994,0.35794133
0.0037087044,1.7225666,0.3579057
0.003704819,1.7225208,0.35771817
0.003697933,1.72247,0.35738558
0.0037065896,1.722419,0.35780364
0.0037104096,1.722374,0.35798797
0.0037014533,1.7223239,0.35755566
0.0036977853,1.7222815,0.35737845
0.0037019954,1.7222346,0.35758185
0.0036957643,1.7221947,0.3572808
0.0036816483,1.722151,0.3565978
0.0036811228,1.7221053,0.35657233
0.003684171,1.7220664,0.35671994
0.0036767626,1.722017,0.3563611
0.0036634465,1.7219644,0.35571522
0.0036639604,1.721913,0.35574016
0.0036658777,1.721862,0.35583323
0.003658957,1.7218064,0.35549718
0.0036508956,1.7217458,0.35510534
0.00365709,1.7216921,0.35540646
0.003659806,1.7216363,0.35553843
0.0036499684,1.7215844,0.35506025
0.0036465859,1.7215269,0.3548957
0.003650104,1.7214642,0.35506684
0.003646672,1.7213938,0.3548999
0.0036306581,1.7213256,0.35411978
0.0036296379,1.721256,0.35407004
0.003634289,1.7211807,0.35429677
0.0036295764,1.7211112,0.35406703
0.003623148,1.7210362,0.35375333
0.0036219636,1.7209561,0.3536955
0.003619021,1.7208741,0.3535518
0.003615769,1.7207901,0.35339293
0.0036078058,1.7207036,0.3530036
0.0036051671,1.7206193,0.35287446
0.0036105388,1.7205367,0.35313722
0.0036068286,1.7204503,0.35295576
0.0035999985,1.7203643,0.3526214
0.0036001252,1.7202778,0.3526276
0.0036033015,1.7201945,0.35278314
0.003596133,1.7201093,0.35243204
0.0035905368,1.7200265,0.35215768
0.0035906741,1.7199395,0.35216445
0.0035837153,1.7198533,0.35182303
0.0035773015,1.7197655,0.35150805
0.003576694,1.7196875,0.3514782
0.0035718682,1.7196109,0.35124102
0.003572854,1.7195421,0.35128948
0.0035734694,1.7194724,0.35131973
0.003568508,1.7193981,0.35107577
0.003566526,1.7193264,0.35097826
0.0035644446,1.7192516,0.35087582
0.003555061,1.719175,0.35041368
0.0035519884,1.719103,0.3502622
0.0035513074,1.7190279,0.3502286
0.0035468144,1.718955,0.350007
0.0035384118,1.7188866,0.34959218
0.003539579,1.7188128,0.34964982
0.003540057,1.7187431,0.34967342
0.003537515,1.718673,0.34954786
0.003536586,1.7186042,0.34950194
0.0035405816,1.7185335,0.34969935
0.0035379902,1.7184556,0.34957132
0.0035326208,1.7183825,0.34930596
0.0035276993,1.7183074,0.3490626
0.0035243607,1.7182325,0.34889737
0.0035207977,1.7181545,0.34872094
0.003514024,1.7180753,0.34838533
0.003506918,1.7180017,0.3480329
0.0035077126,1.7179338,0.34807235
0.003507183,1.7178675,0.34804606
0.003502281,1.7177978,0.34780276
0.00350135,1.7177309,0.3477565
0.003502135,1.717672,0.3477955
0.0034982164,1.7176167,0.34760088
0.0034914429,1.7175562,0.34726417
0.0034918047,1.7174898,0.34728217
0.003491565,1.7174218,0.34727025
0.003477118,1.717358,0.34655106
0.0034761368,1.7172972,0.34650218
0.0034829786,1.7172265,0.34684297
0.0034739072,1.7171489,0.34639102
0.0034638275,1.71707,0.34588814
0.0034731773,1.7169865,0.34635463
0.0034708623,1.7169102,0.34623915
0.0034573057,1.7168291,0.34556234
0.003459973,1.7167495,0.3456956
0.0034667347,1.7166711,0.34603325
0.0034540922,1.716594,0.3454017
0.003447545,1.7165153,0.3450742
0.0034589102,1.7164433,0.34564254
0.003453451,1.7163728,0.34536964
0.0034403247,1.7163006,0.34471264
0.0034454826,1.7162277,0.34497097
0.003452982,1.7161568,0.34534618
0.0034394632,1.7160884,0.3446695
0.003433491,1.716016,0.3443701
0.0034434253,1.7159367,0.34486797
0.0034350357,1.7158573,0.34444758
0.0034232775,1.7157763,0.34385756
0.0034231346,1.7156928,0.34385037
0.0034266699,1.7156085,0.34402788
0.0034203406,1.7155255,0.34371004
0.0034158193,1.7154391,0.34348276
0.0034220808,1.715347,0.34379745
0.0034171042,1.7152586,0.34354737
0.0034080718,1.715168,0.343093
0.0034098637,1.7150831,0.3431832
0.0034118795,1.7150056,0.34328464
0.0033962661,1.7149318,0.34249827
0.0033946307,1.714862,0.34241578
0.0033942075,1.7147975,0.34239444
0.003383364,1.7147337,0.3418471
0.003381344,1.7146767,0.34174505
0.003385381,1.7146248,0.341949
0.0033852155,1.7145754,0.34194058
0.0033819778,1.7145224,0.34177703
0.0033827717,1.7144737,0.34181717
0.003385451,1.7144202,0.3419525
0.0033769943,1.7143663,0.34152514
0.0033663553,1.7143054,0.34098676
0.0033661171,1.7142409,0.34097466
0.003360081,1.7141793,0.34066883
0.0033538193,1.7141094,0.34035122
0.003354448,1.714038,0.34038314
0.003351655,1.713959,0.34024143
0.0033479598,1.7138784,0.3400538
0.0033457463,1.7138051,0.33994138
0.003344812,1.7137312,0.33989388
0.0033445754,1.713662,0.3398819
0.0033473275,1.7135812,0.3400217
0.0033419451,1.7135031,0.3397482
0.003344088,1.7134236,0.33985713
0.0033442026,1.7133423,0.3398629
0.0033374736,1.713259,0.33952084
0.00333288,1.7131734,0.33928713
0.0033339688,1.7130883,0.3393425
0.0033243524,1.713005,0.3388528
0.003313678,1.7129279,0.3383083
0.0033191335,1.712851,0.3385867
0.0033171382,1.7127815,0.3384849
0.0033064266,1.7127182,0.33793795
0.0033184397,1.7126611,0.33855128
0.0033253736,1.7125932,0.3389048
0.0033193508,1.7125242,0.33859774
0.0033159722,1.7124566,0.33842537
0.0033215827,1.7123879,0.33871156
0.003306971,1.7123187,0.33796576
0.00329812,1.7122508,0.33751318
0.0033036117,1.7121768,0.33779404
0.0032944782,1.7121038,0.33732677
0.0032859142,1.7120286,0.33688805
0.0032978612,1.7119551,0.33749995
0.003300602,1.7118869,0.33764017
0.0032967175,1.711812,0.3374414
0.0033005485,1.7117382,0.33763742
0.0033010347,1.7116629,0.33766225
0.0032867834,1.7115885,0.3369326
0.003276319,1.7115194,0.33639586
0.0032712284,1.7114441,0.33613437
0.0032605524,1.711374,0.33558542
0.0032606758,1.711307,0.3355918
0.0032674887,1.7112377,0.33594218
0.003264616,1.7111694,0.33579448
0.0032685837,1.7111018,0.33599848
0.0032726293,1.7110444,0.33620635
0.003268168,1.7109857,0.3359771
0.0032606546,1.7109232,0.33559072
0.003263533,1.7108642,0.33573878
0.0032596148,1.7108046,0.3355372
0.0032443446,1.7107444,0.33475032
0.003240282,1.7106831,0.33454067
0.0032463477,1.7106248,0.33485368
0.003237698,1.7105733,0.33440727
0.0032331734,1.7105248,0.3341735
0.0032378614,1.7104725,0.33441567
0.0032343704,1.710421,0.33423534
0.0032290274,1.7103705,0.33395916
0.0032288467,1.7103195,0.3339498
0.003227269,1.7102723,0.3338682
0.0032223589,1.7102207,0.33361417
0.0032163588,1.710163,0.3333034
0.0032179728,1.710109,0.33338705
0.0032195232,1.7100574,0.33346733
0.003214829,1.7100042,0.33322412
0.0032152254,1.7099495,0.33324465
0.0032165693,1.7098935,0.33331433
0.0032113607,1.7098371,0.33304435
0.0032074612,1.7097789,0.33284208
0.003206574,1.7097237,0.332796
0.003200537,1.7096704,0.3324826
0.0032041443,1.7096157,0.33266994
0.0032069767,1.7095652,0.33281693
0.003200141,1.7095165,0.33246204
0.003198181,1.7094705,0.33236024
0.0032011117,1.7094322,0.33251247
0.0031945065,1.7093884,0.33216923
0.0031872094,1.7093458,0.3317896
0.0031886138,1.7092983,0.3318627
0.0031820894,1.7092532,0.33152303
0.0031772621,1.7092103,0.33127147
0.003183103,1.7091628,0.3315758
0.0031799083,1.7091062,0.3314094
0.0031741576,1.7090518,0.33110955
0.0031835658,1.7089992,0.33159992
0.0031847826,1.7089533,0.33166328
0.003173042,1.7089093,0.33105138
0.0031817425,1.7088604,0.33150497
0.0031755194,1.7088099,0.3311806
0.0031567921,1.7087524,0.3302026
0.0031605428,1.7086908,0.3303987
0.0031629137,1.7086284,0.3305226
0.0031421138,1.7085593,0.32943404
0.0031508792,1.7084991,0.32989323
0.0031621575,1.7084377,0.3304831
0.003147078,1.7083805,0.32969415
0.0031572285,1.7083253,0.3302254
0.0031663587,1.7082677,0.3307026
0.0031495122,1.7082036,0.32982165
0.0031441376,1.708144,0.3295401
0.0031477646,1.7080837,0.32973012
0.0031346031,1.7080287,0.32904005
0.0031216478,1.7079747,0.3283594
0.0031260564,1.707923,0.3285912
0.0031291186,1.7078695,0.3287521
0.003123304,1.7078153,0.3284465
0.0031293316,1.7077637,0.3287633
0.00314185,1.7077103,0.3294202
0.0031261416,1.7076567,0.32859567
0.0031200228,1.7076011,0.32827392
0.003131702,1.7075496,0.32888776
0.0031112041,1.7074963,0.3278097
0.00310378,1.7074447,0.32741833
0.0031206221,1.7073896,0.32830545
0.0031040069,1.7073373,0.32743028
0.003104903,1.7072835,0.32747757
0.0031227365,1.7072293,0.32841665
0.00311048,1.707178,0.32777154
0.0031016113,1.707123,0.32730392
0.003105342,1.7070675,0.32750067
0.0030907437,1.7070092,0.32672998
0.0030835897,1.7069532,0.32635164
0.0030945528,1.706902,0.32693127
0.0030800095,1.7068533,0.32616213
0.0030899083,1.7068093,0.32668585
0.0031008348,1.7067596,0.32726294
0.0030947432,1.7067145,0.3269413
0.003097184,1.7066714,0.32707024
0.0030953556,1.7066271,0.32697365
0.003082331,1.7065872,0.32628503
0.0030752104,1.7065467,0.32590795
0.0030742472,1.7065011,0.3258569
0.0030650182,1.7064587,0.3253674
0.0030700706,1.7064154,0.32563546
0.0030770926,1.7063731,0.32600766
0.0030763177,1.7063302,0.32596663
0.003079376,1.7062889,0.32612857
0.00308883,1.7062464,0.32662886
0.003083716,1.7062074,0.32635832
0.0030729363,1.7061679,0.3257874
0.0030769506,1.7061223,0.32600012
0.0030725407,1.7060764,0.32576644
0.0030530335,1.7060397,0.32473066
0.0030623046,1.706006,0.32522333
0.0030653148,1.7059736,0.32538316
0.0030547807,1.705943,0.32482356
0.0030747384,1.7059116,0.32588294
0.003077292,1.7058774,0.3260182
0.0030643581,1.7058393,0.32533234
0.0030588673,1.7058085,0.32504076
0.0030601663,1.7057782,0.32510975
0.0030391056,1.7057495,0.3239891
0.0030331684,1.7057226,0.32367247
0.003042886,1.7056984,0.32419056
0.0030450348,1.7056751,0.324305
0.0030439026,1.705651,0.3242447
0.0030585744,1.7056202,0.3250252
0.0030594044,1.7055911,0.3250693
0.003045157,1.7055618,0.3243115
0.0030475394,1.7055334,0.32443836
0.0030371158,1.705509,0.32388303
0.0030294002,1.7054863,0.32347137
0.0030349328,1.7054697,0.3237666
0.0030257988,1.7054548,0.32327905
0.0030266999,1.7054334,0.32332715
0.003035388,1.7054113,0.32379088
0.0030314228,1.7053849,0.3235793
0.0030428136,1.7053676,0.32418668
0.0030328473,1.7053466,0.32365534
0.0030291467,1.7053229,0.32345784
0.0030430702,1.7053014,0.32420036
0.003027066,1.7052765,0.3233467
0.0030187946,1.7052475,0.32290465
0.0030336077,1.7052191,0.32369593
0.00301141,1.7051926,0.32250947
0.0030130325,1.7051667,0.3225963
0.0030299658,1.7051371,0.32350156
0.0030123913,1.705111,0.322562
0.0030186633,1.7050831,0.32289764
0.0030311898,1.7050622,0.32356688
0.0030102406,1.7050337,0.32244685
0.0030187077,1.7050089,0.3229
0.0030229979,1.7049803,0.32312936
0.0030075028,1.704952,0.32230017
0.003006609,1.7049217,0.32225227
0.0030097433,1.7048889,0.32242018
0.0029861014,1.7048528,0.32115138
0.0029934854,1.7048123,0.3215482
0.0030011237,1.7047783,0.32195815
0.002988829,1.704741,0.32129803
0.0030042422,1.7047055,0.3221254
0.0030069621,1.704666,0.32227117
0.0029921222,1.7046317,0.321475
0.002998606,1.7046009,0.32182312
0.0029953602,1.7045697,0.32164887
0.0029837408,1.7045367,0.32102442
0.0029742646,1.7045057,0.32051423
0.002985322,1.7044748,0.32110944
0.002978548,1.7044421,0.32074493
0.0029870234,1.7044111,0.32120097
0.002993526,1.7043842,0.32155037
0.0029937765,1.704361,0.32156384
0.002985562,1.704336,0.32112238
0.0029859098,1.7043136,0.32114106
0.002979567,1.7042907,0.3207998
0.002977273,1.7042736,0.32067627
0.0029784578,1.7042538,0.32074007
0.002974449,1.704234,0.32052416
0.0029951457,1.704212,0.32163736
0.002985008,1.704187,0.32109258
0.0029917755,1.704161,0.32145634
0.0029883466,1.7041346,0.32127208
0.0029769668,1.7041067,0.3206598
0.002975111,1.7040839,0.32055986
0.0029716245,1.7040588,0.32037193
0.002969491,1.704033,0.32025692
0.0029761922,1.704011,0.32061806
0.002974279,1.7039881,0.32051498
0.0029678824,1.7039647,0.32017016
0.0029826476,1.7039447,0.3209656
0.0029767181,1.7039254,0.3206464
0.0029617555,1.7039096,0.31983954
0.0029674582,1.7038971,0.32014728
0.0029594097,1.7038826,0.31971282
0.0029475174,1.7038714,0.3190698
0.002960482,1.7038575,0.31977072
0.0029641653,1.7038422,0.3199696
0.0029577177,1.7038263,0.3196214
0.0029651385,1.7038113,0.32002214
0.002963189,1.7037946,0.31991693
0.002946503,1.7037767,0.31901488
0.0029460725,1.7037611,0.31899157
0.0029443097,1.7037402,0.31889614
0.002934063,1.703721,0.31834075
0.0029438287,1.7037009,0.3188701
0.0029435907,1.7036806,0.3188572
0.002938786,1.703665,0.31859687
0.0029462469,1.7036501,0.31900102
0.002949146,1.703639,0.31915793
0.0029427945,1.7036277,0.31881407
0.0029420794,1.7036128,0.31877533
0.0029353183,1.7035984,0.31840885
0.0029336424,1.7035831,0.31831792
0.0029363162,1.70357,0.31846297
0.0029234511,1.703557,0.31776452
0.0029415388,1.7035466,0.31874603
0.0029334885,1.7035365,0.31830958
0.0029395153,1.7035289,0.3186364
0.002951887,1.7035213,0.31930622
0.0029231883,1.7035133,0.31775025
0.0029406832,1.7035037,0.3186997
0.0029265604,1.703498,0.31793347
0.002918368,1.7034882,0.31748813
0.0029326682,1.703477,0.31826505
0.002923754,1.7034667,0.317781
0.0029210558,1.703458,0.31763434
0.0029322787,1.703447,0.31824392
0.0029223284,1.7034363,0.31770355
0.0029311222,1.70343,0.31818116
0.0029298456,1.7034227,0.3181119
0.002911084,1.7034189,0.3170917
0.0029267666,1.7034141,0.31794468
0.0029116836,1.7034117,0.31712437
0.002913817,1.7034104,0.3172405
0.0029322118,1.7034116,0.3182403
0.0029102163,1.703409,0.31704444
0.0029336787,1.703405,0.3183199
0.0029288775,1.7034009,0.31805933
0.0029093758,1.7033933,0.31699863
0.0029272183,1.7033842,0.3179692
0.0029052566,1.7033793,0.3167742
0.0029062426,1.7033757,0.31682792
0.0029364333,1.7033713,0.31846932
0.0029124976,1.7033652,0.31716868
0.0029278838,1.7033644,0.31800535
0.0029296877,1.7033639,0.3181033
0.0029058035,1.7033666,0.316804
0.002916448,1.7033688,0.3173837
0.0029080254,1.7033713,0.31692508
0.0029013338,1.7033752,0.3165602
0.0029039874,1.7033762,0.31670496
0.0029085749,1.7033737,0.31695503
0.0029051702,1.7033736,0.31676945
0.002911181,1.7033733,0.31709698
0.0029086445,1.7033751,0.3169588
0.0029113211,1.7033784,0.3171046
0.0028943387,1.703382,0.31617838
0.0028983846,1.7033837,0.3163993
0.002897417,1.7033846,0.31634647
0.002886808,1.7033851,0.3157668
0.0029087176,1.7033883,0.31696278
0.0029051178,1.7033849,0.31676662
0.0029054715,1.7033803,0.31678587
0.002906151,1.7033737,0.31682292
0.0029036708,1.7033683,0.31668767
0.002900726,1.7033628,0.31652707
0.0028976102,1.7033554,0.31635705
0.0028961927,1.7033502,0.31627965
0.0028884313,1.7033436,0.31585556
0.0028947876,1.703337,0.3162029
0.002891209,1.7033281,0.3160074
0.0028957753,1.7033163,0.31625682
0.0028983753,1.7033094,0.3163988
0.0029036733,1.7033026,0.31668782
0.00289989,1.7032957,0.31648144
0.0028979643,1.703289,0.31637636
0.0028967955,1.7032846,0.31631255
0.002887523,1.7032721,0.31580588
0.0028988253,1.7032676,0.31642333
0.0028882888,1.7032559,0.31584778
0.0028987222,1.7032472,0.31641775
0.002907987,1.7032396,0.316923
0.002900519,1.7032293,0.31651577
0.002900176,1.703219,0.3164971
0.0028994035,1.7032049,0.31645492
0.0028844876,1.7031927,0.31563985
0.002887905,1.7031796,0.31582677
0.0028860264,1.7031668,0.31572405
0.002883951,1.703156,0.3156105
0.0028952449,1.7031405,0.31622788
0.0028949631,1.7031236,0.3162125
0.0028886057,1.7031106,0.3158651
0.002903699,1.7030967,0.31668922
0.0028814771,1.7030847,0.31547514
0.0028908001,1.7030756,0.31598505
0.0028992472,1.7030679,0.3164464
0.0028748265,1.7030551,0.31511083
0.0029086987,1.7030457,0.31696177
0.0028880404,1.7030332,0.3158342
0.0028901407,1.7030205,0.31594902
0.0029080915,1.703006,0.31692865
0.0028752342,1.7029905,0.31513318
0.0028884718,1.7029791,0.31585777
0.0028756321,1.7029666,0.315155
0.0028635585,1.702957,0.31449267
0.002881747,1.7029463,0.3154899
0.0028797972,1.7029332,0.31538314
0.002884868,1.7029203,0.3156607
0.0029078883,1.7029052,0.31691757
0.002892246,1.7028911,0.31606406
0.0029002638,1.7028762,0.31650186
0.0028855305,1.7028602,0.31569692
0.0028681334,1.702842,0.3147438
0.0028747132,1.7028242,0.31510463
0.0028658782,1.7028047,0.31462002
0.002872186,1.7027869,0.31496608
0.0028917794,1.7027693,0.31603858
0.0028834413,1.7027478,0.3155826
0.0029010924,1.7027296,0.31654707
0.0028861475,1.7027127,0.3157307
0.002871285,1.7026986,0.3149167
0.0028705671,1.7026846,0.31487733
0.002858424,1.7026727,0.3142106
0.002876703,1.7026577,0.31521365
0.0028820725,1.7026427,0.31550774
0.0028867908,1.7026284,0.3157659
0.0028988256,1.7026143,0.31642336
0.0028901054,1.7026013,0.3159471
0.0028858772,1.7025862,0.31571588
0.002889386,1.7025689,0.31590775
0.002853451,1.7025523,0.31393716
0.0028713928,1.7025373,0.31492257
0.0028637329,1.7025211,0.31450227
0.002875757,1.7025037,0.31516182
0.0028969592,1.7024888,0.31632152
0.0029039169,1.7024739,0.31670114
0.002915533,1.7024561,0.31733394
0.002903807,1.7024345,0.31669512
0.0028864632,1.7024162,0.31574792
0.0028757867,1.7023975,0.31516346
0.0028673871,1.7023785,0.31470287
0.0028712829,1.7023584,0.31491658
0.002876666,1.702339,0.3152116
0.002891298,1.7023164,0.31601226
0.0028985024,1.7022941,0.31640574
0.0028911964,1.7022711,0.31600672
0.002900626,1.7022451,0.3165216
0.0028855368,1.7022184,0.31569725
0.002867756,1.7021908,0.3147231
0.0028770647,1.7021638,0.3152335
0.002860819,1.7021352,0.3143422
0.0028912588,1.7021079,0.31601012
0.0028824348,1.7020806,0.31552756
0.0028961918,1.702051,0.3162796
0.0028940283,1.7020233,0.31616145
0.002881297,1.7019942,0.31546524
0.0028730931,1.701964,0.3150158
0.0028706489,1.7019339,0.3148818
0.0028690973,1.7019032,0.31479672
0.0028746407,1.7018746,0.31510067
0.002897526,1.701847,0.31635243
0.0028805712,1.7018178,0.31542552
0.0029066356,1.7017866,0.31684932
0.002881735,1.7017542,0.31548923
0.002888794,1.7017232,0.3158754
0.0028886215,1.7016934,0.31586596
0.0028747665,1.7016609,0.31510755
0.0028981706,1.7016261,0.31638762
0.0028761995,1.7015895,0.31518605
0.0028935433,1.7015514,0.31613496
0.0028911026,1.7015129,0.3160016
0.0028759316,1.7014755,0.3151714
0.0028949454,1.7014393,0.31621152
0.0028714715,1.7014012,0.3149269
0.0028963585,1.7013637,0.31628868
0.0028889135,1.7013263,0.3158819
0.0028922944,1.7012875,0.3160667
0.0029010607,1.7012492,0.31654534
0.002858161,1.7012109,0.31419617
0.0028942663,1.7011738,0.31617442
0.0028611606,1.7011365,0.31436098
0.0028861465,1.7011011,0.3157306
0.002890486,1.7010655,0.3159679
0.002874194,1.7010293,0.31507617
0.0028995133,1.700995,0.3164609
0.002871477,1.7009586,0.3149272
0.002886738,1.7009255,0.31576294
0.002881447,1.7008926,0.31547347
0.0028808408,1.700857,0.31544027
0.0028848732,1.7008181,0.31566095
0.0028815605,1.7007766,0.31547967
0.00286989,1.700738,0.31484017
0.0028796634,1.7006975,0.3153758
0.002865081,1.7006599,0.31457627
0.0028890525,1.7006189,0.31588954
0.002877537,1.7005763,0.3152593
0.002890988,1.7005347,0.31599534
0.002883764,1.7004896,0.31560028
0.0028736123,1.7004441,0.31504428
0.0028770869,1.7003986,0.3152347
0.0028763057,1.7003524,0.3151919
0.0028865659,1.700308,0.31575358
0.0028958959,1.7002625,0.31626344
0.0028991625,1.700217,0.31644174
0.0028912793,1.7001711,0.31601125
0.0028962365,1.7001237,0.31628203
0.0028790366,1.7000777,0.31534147
0.0028699103,1.7000294,0.3148413
0.0028753786,1.6999811,0.31514108
0.0028698135,1.6999303,0.31483597
0.0028750815,1.6998813,0.31512478
0.0028945724,1.6998307,0.31619117
0.002884165,1.6997776,0.3156222
0.002900727,1.6997235,0.31652713
0.002868473,1.6996701,0.31476244
0.0028880946,1.6996175,0.31583712
0.0028539468,1.6995637,0.31396443
0.002873457,1.6995071,0.31503576
0.0028754708,1.6994516,0.31514618
0.002875839,1.6993952,0.3151663
0.0028871205,1.6993374,0.3157839
0.0028748868,1.6992798,0.31511414
0.0028921042,1.6992244,0.31605634
0.00287132,1.6991668,0.3149186
0.002874956,1.6991104,0.31511793
0.0028733895,1.699052,0.31503206
0.0028701809,1.6989948,0.3148561
0.002886292,1.6989383,0.31573856
0.0028711823,1.6988808,0.31491107
0.0028942751,1.6988225,0.31617492
0.0028807942,1.6987654,0.31543773
0.0029047697,1.6987066,0.3167476
0.002879964,1.698645,0.3153923
0.0028930516,1.6985838,0.3161081
0.0028682458,1.6985215,0.31475
0.0028728861,1.6984571,0.3150045
0.0028689022,1.6983931,0.314786
0.0028707653,1.6983285,0.31488818
0.0028992216,1.698261,0.316445
0.0028769854,1.6981951,0.31522912
0.0029216607,1.6981289,0.3176672
0.0028770808,1.6980627,0.31523433
0.002900262,1.6979951,0.31650174
0.0028671115,1.6979249,0.31468773
0.0028735863,1.6978542,0.31504285
0.0028706766,1.6977807,0.31488332
0.002870743,1.6977073,0.31488696
0.0028821302,1.697632,0.31551087
0.0028854283,1.6975564,0.31569135
0.0028973036,1.6974773,0.3163403
0.0028835598,1.6974006,0.3155891
0.0029009145,1.6973249,0.31653735
0.0028676752,1.6972518,0.31471866
0.002887258,1.6971786,0.31579143
0.0028736386,1.6971039,0.3150457
0.0028788957,1.6970298,0.31533378
0.002899192,1.6969563,0.31644335
0.0028649196,1.6968819,0.3145674
0.002915066,1.6968073,0.31730852
0.0028545768,1.6967314,0.3139991
0.0029060566,1.6966543,0.3168178
0.0028407157,1.6965786,0.3132358
0.0029035164,1.696505,0.31667927
0.002853837,1.6964283,0.3139584
0.0029120708,1.6963516,0.31714544
0.0028671601,1.6962785,0.3146904
0.0029079195,1.6962048,0.3169193
0.0028485518,1.6961296,0.31366754
0.002884809,1.6960537,0.31565744
0.0028475428,1.695977,0.31361198
0.002889308,1.6958984,0.3159035
0.002862817,1.6958163,0.31445196
0.002899891,1.6957335,0.31648153
0.0028698617,1.6956493,0.31483862
0.0029034074,1.6955665,0.31667334
0.002881385,1.6954837,0.31547007
0.002901805,1.6953996,0.31658596
0.0028881272,1.6953149,0.31583893
0.002893612,1.6952318,0.31613868
0.002891005,1.6951492,0.31599626
0.0028774135,1.6950675,0.3152526
0.0028916493,1.6949842,0.31603146
0.0028711488,1.6949002,0.31490922
0.002905706,1.6948147,0.31679866
0.0028691376,1.694727,0.31479886
0.0029082864,1.6946363,0.3169393
0.0028680998,1.6945434,0.31474194
0.0028974381,1.6944497,0.31634763
0.0028700416,1.694356,0.31484848
0.002897603,1.694262,0.31635663
0.0028758997,1.6941664,0.31516963
0.0029019841,1.6940714,0.3165957
0.0028814594,1.6939765,0.31547415
0.0029266032,1.69388,0.3179358
0.0028629282,1.6937819,0.31445804
0.0029350175,1.6936822,0.31839254
0.0028282485,1.6935847,0.31254768
0.0029527976,1.6934874,0.31935546
0.002805555,1.6933895,0.31129125
0.0029937602,1.6932902,0.32156295
0.0027833849,1.6931905,0.31005886
0.0030297623,1.6930903,0.32349068
0.0027555411,1.6929909,0.30850413
0.003051488,1.6928896,0.32464844
0.0027386686,1.6927897,0.30755815
0.0030854403,1.6926907,0.32644954
0.0027441557,1.6925898,0.3078661
0.0031017363,1.692487,0.3273105
0.0027429552,1.692383,0.30779874
0.0030692783,1.6922804,0.32559347
0.002751276,1.69218,0.30826527
0.0030043172,1.6920792,0.3221294
0.0028024965,1.6919762,0.3111215
0.0029463489,1.6918726,0.31900653
0.0028759837,1.6917682,0.31517425
0.0028939545,1.6916642,0.3161574
0.0029263962,1.6915596,0.31792453
0.002827644,1.6914554,0.3125143
0.002952632,1.6913488,0.31934652
0.0027780277,1.6912398,0.30976033
0.0029877077,1.6911318,0.32123774
0.0027776137,1.6910225,0.30973727
0.0030082888,1.6909126,0.32234228
0.0027873307,1.6908015,0.31027856
0.0029832604,1.6906899,0.32099858
0.0028082046,1.6905789,0.31143823
0.0029412005,1.6904666,0.3187277
0.0028451951,1.6903538,0.31348267
0.0028865677,1.6902398,0.31575367
0.0028993818,1.690127,0.31645373
0.0028439045,1.6900123,0.31341156
0.0029385025,1.6898974,0.3185815
0.0028173649,1.6897811,0.31194577
0.0029755759,1.6896646,0.3205849
0.0028043757,1.6895472,0.3112258
0.0029804744,1.6894292,0.32084864
0.002792157,1.689309,0.31054705
0.0029600016,1.6891876,0.31974477
0.0028083334,1.6890638,0.31144536
0.0029613287,1.6889405,0.31981644
0.0028354886,1.6888161,0.31294748
0.0029413407,1.6886933,0.31873533
0.0028294423,1.6885705,0.31261364
0.0029192811,1.6884493,0.31753787
0.002826964,1.6883265,0.3124767
0.0029167496,1.6882018,0.3174001
0.0028313333,1.6880767,0.3127181
0.002934517,1.6879505,0.31836537
0.002843649,1.6878245,0.3133975
