mse_hybrid_syn,mse_hybrid_phys,mse_phys_only,p_error_hybrid_phys,p_error_hybrid_syn,p_error_phys_only,l2_error_hybrid_phys,l2_error_hybrid_syn,l2_error_phys_only
0.003057305,0.05447083,0.054448843,1.3582808,0.0,1.4139184,0.7447529,0.7423955,0.7379636
0.0029981297,0.054445904,0.054423403,1.3573819,0.0,1.4138318,0.7447278,0.74298465,0.7378341
0.0029416662,0.054420583,0.05439757,1.3564787,0.0,1.4137473,0.7446993,0.74348307,0.73770213
0.002888494,0.054394875,0.05437131,1.355575,0.0,1.4136648,0.7446696,0.74257135,0.7375677
0.002838786,0.05436878,0.054344628,1.3546607,0.0,1.4135847,0.7446354,0.7415843,0.73743063
0.002786027,0.05434228,0.05431751,1.3537358,0.0,1.4135069,0.74459606,0.73975754,0.737291
0.0027349275,0.054315347,0.054289956,1.3528022,0.0,1.4134314,0.7445559,0.7389884,0.7371487
0.0026843855,0.05428798,0.054261968,1.3518484,0.0,1.4133583,0.7445126,0.73955715,0.7370038
0.0026364655,0.05426016,0.054233514,1.3508953,0.0,1.4132878,0.74446905,0.7395243,0.73685604
0.00258937,0.05423186,0.0542046,1.3499267,0.0,1.4132198,0.744428,0.74081415,0.7367055
0.002549974,0.054203082,0.05417521,1.3489497,0.0,1.4131546,0.7443898,0.7397073,0.73655206
0.0025135376,0.054173827,0.054145332,1.3479631,0.0,1.4130921,0.74434847,0.74157274,0.7363956
0.002481528,0.05414411,0.05411498,1.346969,0.0,1.4130325,0.74431,0.7386937,0.7362363
0.0024332998,0.054113917,0.054084122,1.3459647,0.0,1.4129758,0.7442696,0.7397274,0.736074
0.0023697338,0.05408324,0.054052748,1.3449562,0.0,1.4129223,0.7442261,0.73879665,0.7359083
0.0023257157,0.054052055,0.054020848,1.3439476,0.0,1.4128717,0.7441825,0.73565435,0.7357397
0.0023120285,0.054020364,0.053988438,1.3429402,0.0,1.4128245,0.74413526,0.73680246,0.7355678
0.002287676,0.05398815,0.053955477,1.3419313,0.0,1.4127805,0.7440863,0.7310162,0.73539263
0.0022336117,0.0539554,0.053921968,1.340908,0.0,1.41274,0.7440375,0.7284566,0.7352141
0.0021758324,0.0539221,0.05388788,1.339872,0.0,1.412703,0.74398744,0.7271247,0.7350321
0.0021628514,0.05388826,0.053853244,1.3388214,0.0,1.4126695,0.74393487,0.72182703,0.73484665
0.0021550737,0.05385388,0.053818014,1.3377632,0.0,1.41264,0.7438768,0.7229282,0.73465765
0.0020989387,0.05381893,0.053782187,1.3366883,0.0,1.4126141,0.74381465,0.7194051,0.73446494
0.0020404342,0.05378339,0.053745758,1.3356055,0.0,1.4125922,0.74374944,0.7156393,0.7342686
0.002033026,0.053747244,0.053708717,1.3345107,0.0,1.4125742,0.7436815,0.7163096,0.7340685
0.0020188587,0.053710498,0.053671036,1.3334098,0.0,1.4125605,0.74361074,0.7109028,0.7338646
0.0019576848,0.053673152,0.05363272,1.3323019,0.0,1.4125509,0.74353576,0.7091445,0.7336567
0.0019147471,0.053635154,0.053593736,1.3311679,0.0,1.4125458,0.74346125,0.7091171,0.7334448
0.001917869,0.0535965,0.053554103,1.3300188,0.0,1.4125451,0.74338585,0.7026158,0.7332289
0.0018996411,0.053557213,0.05351378,1.3288652,0.0,1.412549,0.7433041,0.70167226,0.73300886
0.0018315382,0.053517245,0.053472754,1.3276993,0.0,1.4125576,0.7432191,0.69785,0.73278445
0.0018067978,0.05347659,0.053431038,1.3265243,0.0,1.4125711,0.7431346,0.6913517,0.7325559
0.0018090833,0.053435244,0.053388588,1.3253303,0.0,1.4125894,0.7430462,0.6898524,0.732323
0.0017655557,0.053393207,0.0533454,1.324134,0.0,1.4126129,0.74295115,0.6839895,0.7320855
0.0017144349,0.053350467,0.053301472,1.3229225,0.0,1.4126414,0.74284995,0.679297,0.73184353
0.0017032066,0.053307023,0.053256772,1.3216898,0.0,1.4126754,0.7427406,0.6779313,0.73159695
0.0016918544,0.05326283,0.053211268,1.3204406,0.0,1.4127146,0.74263036,0.6712526,0.7313455
0.0016469073,0.053217854,0.053165,1.3191849,0.0,1.4127594,0.7425186,0.66847366,0.7310893
0.0016111116,0.05317211,0.05311792,1.3179089,0.0,1.4128098,0.7424011,0.6672556,0.7308283
0.0016062133,0.053125568,0.053069994,1.316627,0.0,1.412866,0.74228144,0.66193306,0.7305622
0.0015899191,0.05307822,0.053021237,1.3153235,0.0,1.4129281,0.7421564,0.6589733,0.7302911
0.0015421633,0.053030055,0.05297161,1.3140209,0.0,1.4129962,0.74202573,0.6550176,0.73001474
0.0015188856,0.05298104,0.052921116,1.3127078,0.0,1.4130702,0.7418941,0.6490924,0.7297332
0.0015205567,0.052931175,0.052869707,1.3113885,0.0,1.4131505,0.7417554,0.646525,0.7294463
0.0014946782,0.052880395,0.052817393,1.3100511,0.0,1.4132371,0.7416166,0.64016896,0.7291539
0.0014503069,0.05282873,0.052764155,1.3086984,0.0,1.4133301,0.74147433,0.6371475,0.728856
0.0014239188,0.052776143,0.05270996,1.307339,0.0,1.4134295,0.74132466,0.63703793,0.72855246
0.0014233527,0.052722607,0.05265479,1.305954,0.0,1.4135355,0.74117106,0.6343323,0.7282432
0.0014073914,0.05266815,0.05259864,1.3045571,0.0,1.413648,0.7410113,0.63553077,0.72792804
0.0013665262,0.052612714,0.05254149,1.3031471,0.0,1.4137672,0.74084735,0.63451225,0.7276071
0.0013327034,0.05255626,0.0524833,1.3017112,0.0,1.4138932,0.74068075,0.63137215,0.72727996
0.0013215931,0.052498832,0.05242406,1.300257,0.0,1.4140259,0.7405088,0.62794846,0.7269468
0.0013171766,0.05244034,0.052363753,1.298788,0.0,1.4141655,0.74033433,0.6209063,0.7266074
0.0012940231,0.0523808,0.052302375,1.2973198,0.0,1.4143118,0.74015695,0.6160696,0.7262618
0.0012609877,0.052320186,0.052239854,1.29584,0.0,1.4144648,0.7399789,0.6109565,0.7259096
0.0012327441,0.05225851,0.05217622,1.2943633,0.0,1.4146246,0.73979145,0.6066098,0.72555107
0.0012151495,0.052195728,0.052111413,1.2928578,0.0,1.414791,0.7395991,0.60327166,0.7251859
0.0012027184,0.05213182,0.052045435,1.2913387,0.0,1.414964,0.73939973,0.59779805,0.7248141
0.0011913916,0.052066766,0.051978257,1.2898095,0.0,1.4151435,0.7391943,0.5950717,0.7244355
0.0011718116,0.052000534,0.05190984,1.2882581,0.0,1.4153292,0.7389818,0.59037626,0.72405016
0.0011526304,0.051933117,0.051840186,1.2866913,0.0,1.415521,0.7387643,0.5892331,0.72365785
0.001133445,0.051864456,0.051769245,1.2851117,0.0,1.4157187,0.7385411,0.58476686,0.7232586
0.0011107182,0.05179453,0.051697012,1.2835277,0.0,1.4159219,0.7383142,0.5809867,0.7228524
0.0010911665,0.05172334,0.05162344,1.2819352,0.0,1.4161302,0.7380833,0.5769445,0.72243893
0.001073398,0.051650833,0.051548544,1.2803128,0.0,1.4163432,0.7378466,0.5736603,0.7220186
0.0010573455,0.05157702,0.05147224,1.2786765,0.0,1.4165603,0.7376038,0.5699165,0.7215909
0.0010449484,0.051501885,0.05139455,1.2770305,0.0,1.4167811,0.7373506,0.56592244,0.721156
0.0010394716,0.05142538,0.05131543,1.2753537,0.0,1.4170046,0.73708665,0.5634628,0.72071403
0.0010593461,0.05134747,0.051234834,1.2736685,0.0,1.41723,0.736814,0.5562517,0.7202648
0.0011369663,0.051268157,0.051152755,1.2719746,0.0,1.4174565,0.7365322,0.5599149,0.7198083
0.0012481937,0.051187385,0.051069167,1.2702562,0.0,1.4176828,0.7362394,0.55060536,0.71934474
0.001270209,0.051105145,0.050984014,1.2685231,0.0,1.4179076,0.73594147,0.5459991,0.71887404
0.0010859038,0.05102137,0.050897297,1.26677,0.0,1.4181294,0.73564005,0.5374029,0.7183964
0.0009346517,0.050936077,0.05080897,1.2649965,0.0,1.4183466,0.7353286,0.53269136,0.71791196
0.001053114,0.050849207,0.050719004,1.263197,0.0,1.4185572,0.7350058,0.53171676,0.7174208
0.0011337161,0.05076078,0.050627384,1.2613748,0.0,1.4187586,0.7346751,0.52120906,0.7169233
0.0009524851,0.050670736,0.05053403,1.2595413,0.0,1.4189487,0.73433775,0.51656026,0.7164193
0.00091216323,0.050578993,0.050438978,1.2577007,0.0,1.4191241,0.7339916,0.51643336,0.7159096
0.0010448578,0.050485596,0.05034214,1.2558435,0.0,1.4192818,0.7336358,0.5079921,0.71539426
0.0009751779,0.05039048,0.05024349,1.2539659,0.0,1.4194181,0.7332694,0.5041114,0.71487373
0.0008498885,0.050293654,0.050143026,1.2520779,0.0,1.4195286,0.73288924,0.5051768,0.7143488
0.0009252955,0.050195083,0.050040685,1.2501851,0.0,1.4196087,0.732496,0.5089504,0.7138198
0.0009246138,0.050094694,0.04993643,1.2482742,0.0,1.4196535,0.73209083,0.51837724,0.7132876
0.0008216685,0.049992464,0.04983025,1.246336,0.0,1.4196575,0.73167527,0.52263606,0.712753
0.0008615206,0.049888346,0.049722083,1.2443901,0.0,1.4196146,0.7312515,0.51784545,0.71221685
